X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type,tag
,,786238578,way,12,,hospital,,,,,82877371,,,,dc08846f456540b3abdde8a82b4b0487,,,,,,0,1,,2020/03/31 14:54:56,,,,,St. John of God Hospital,,Jcasas1,,,,,hospital,,
-0.237316027768003,5.61584474235849,6279110349,node,30,,pharmacy,,Tienyo Street,private_profit,,77595082,,,,f888cceb3fab40b891f54c24c86614e7,,"Mo-Sa 07:00-22:00; Su 14:00-22:00",,Open Cities Accra / GARID- Field Survey,,0,2,no,2019/11/26 20:22:43,,,,Accra,Adonai Grace Pharmacy,,magma18,,,,yes,,,
-0.072001427857401,5.61308902405213,6919099377,node,9,,pharmacy,,,,,76252953,,,,80966517b57b4a91bf6771573f2b2c42,,,,,,0,1,,2019/10/26 21:12:19,,,,,The Mall Pharmacy,,Enock4seth,,,,,,,
-1.75685750777319,4.896513835321,7751989786,node,9,,pharmacy,,,,,88526699,,,,bc0c9c0420944846b8a83fb3cff3c586,,,,,,0,1,,2020/07/26 16:48:02,,,,,Western Chemicals,,pkodame,,,,,,,
,,785921045,way,15,,hospital,,,,,82833969,,,,411d655be9164a23b12809acac2986a6,,,,,,0,1,yes,2020/03/30 16:17:40,,,,,Kabsad Scientific Hospital,,Jcasas1,,,,,hospital,,
,,597939156,way,12,,hospital,,,,,83092523,,,,38b3b6af506a43d28ec10249f8b01061,,,,,,0,2,,2020/04/05 09:25:37,,,,,SSNIT Mother and Child,,Jcasas1,,,,,hospital,,
,,443765697,way,9,,hospital,,,,,45245361,,,,101339b6595d4eb2adcfe2b31e61be5e,,,,,,0,2,,2017/01/17 15:15:20,,,,,Tema Polyclinic,,profeben,,,,,,,
-0.254554836567877,5.57690594061367,9041902863,node,9,,pharmacy,,,,,110359971,,,,0edf5cd3135b4fd99035955bb59e3d6e,,,,,,0,1,,2021/08/27 21:39:05,,,,,ADD Pharma,,pkodame,,,,,,,
-0.216829818221612,5.59648439004636,8070168590,node,9,,hospital,,,,,93356217,,,,61ec0728b2c9463e916fc48891a09468,,,,,,0,1,,2020/11/01 00:44:42,,,,,Citadel Hospital,,pkodame,,,,,,,
-2.51587035609086,6.80474377913549,6788165080,node,9,,pharmacy,,Nana Boakye Avenue,,,81222052,,,,f0970ed1fc3b44b685850002d502b661,,,,,,0,2,,2020/02/19 13:05:19,,,,,,,magma18,,,,,,,
,,786245429,way,12,,hospital,,,,,82878298,,,,985ba77331324ea98e42ce6e28c769a3,,,,,,0,1,,2020/03/31 15:20:46,,,,,Presbyterian Primary Health Center,,Jcasas1,,,,,hospital,,
-0.11253262356712,5.59821307375688,6743972962,node,9,,pharmacy,,,,,73717575,,,,3d0fa25395d74ef7b9b6d09382f251bf,,,,,,0,1,,2019/08/25 13:23:07,,,,,Frankiz,,Enock4seth,,,,,,,
-2.01954258137471,5.56953489496289,4851957897,node,9,,clinic,,,,,48653615,,,,0a8ea28cb25245dfaecc9a622df9cf7d,,,,,,0,1,,2017/05/13 16:23:06,,,,,Bogoso Clinic,,Enock4seth,,,,,,,
-0.245701451340835,5.60921599805275,5965868710,node,18,,pharmacy,,Teiku Baah Street,,,67385378,,,,b116151ae8fc484d849419f96f1a1977,,,,Open Cities Accra - Field Survey,,0,2,,2019/02/20 10:14:59,,,,Accra,Revman Pharmacy,,Michris,,,,,,,
-0.235073030478759,5.59908135510662,5959485082,node,9,,pharmacy,,,,,63238185,,,,e7ef477fd92f4212baac7d7fac889ea6,,,,,,0,1,,2018/10/05 17:38:03,,,,,Pharma Solutions,,Enock4seth,,,,,,,
,,700860068,way,12,,hospital,,,,,71787501,,,,175a7b2acdd44fc1a3901d9695a7a13a,,,,,,0,1,,2019/07/01 14:27:03,,,,,Municipal hospital,,Nicholacious,,,,,hospital,,
-2.32718776450378,7.33596642259135,6503866985,node,9,,pharmacy,,,,,70660510,,,,ec7f25078ea649d98d630bd1c7acf30d,,,,,,0,1,,2019/05/27 12:43:48,,,,,Mossay Pharmacy,,Deagar,,,,,,,
,,711090001,way,15,,,,Mallam Suraqa Street,,,79124576,,,,eaf00089ac0f4ad7bdcdd44478b13771,,,,Open Cities Accra / GARID- Field Survey,,0,3,,2020/01/02 17:48:16,,,,Accra,,,thetornado76,,,,,laboratory,,
-0.125962527926902,5.59702912993362,6753546541,node,9,,pharmacy,,,,,73845465,,,,2a1d1d17d54b4574a985bc0c85bd67a1,,,,,,0,1,,2019/08/28 14:32:53,,,,,Jeck?? Pharmacy,,Enock4seth,,,,,,,
-1.27832174746638,5.15364883173618,8219542117,node,9,,clinic,,,,,95680194,,,,baab992de70f43998cfdcc8c51627dfd,,,,,,0,1,,2020/12/11 12:02:29,,,,,CCTU Clinic,,pkodame,,,,,,,
-1.93313488266347,7.39111993220629,6535918726,node,6,,clinic,,,,,71082007,,,,c0425fa83b5342e69eb18a861992c1f3,,,,,,0,1,,2019/06/09 21:53:58,,,,,,,Enock4seth,,,,,,,
-0.137982428534798,5.65998216808958,7680295224,node,9,,pharmacy,,,,,87505912,,,,dcc26196a6ad44c3bd756e4e5b119356,,,,,,0,1,,2020/07/03 13:23:59,,,,,Patrick Boakye Godmyeth Over the Counter MedicineSeller,,AwezGeo,,,,,,,
-1.24672918093896,5.11311285834165,6610013524,node,9,,pharmacy,,,,,72182088,,,,1d4209b059a14e5ebfb0f1e884ee244a,,,,,,0,1,,2019/07/12 13:44:34,,,,,N. O. Armah - Agyemang chemical store,,pkodame,,,,,,,
,,787187388,way,18,,hospital,,Sampa - Berekum(Benneh Road),,,82989525,,,,933aadd70dcf4c99aec72d5f687a6d5e,,24/7,,,,0,1,,2020/04/02 15:41:18,,,,,St. Maryâ€™s Hospital,,Jcasas1,,,,,hospital,,
-0.865770843512422,9.41214506320773,6643941875,node,15,,pharmacy,,,,,72607133,,,,91a8c55a78fd4d1a815d3b5e5a676985,,,,,,0,1,,2019/07/24 14:52:39,,,,,Xerion Chemist,,ickwmss,,,,yes,pharmacy,,
0.483185747323773,6.6037076871942,6553299076,node,6,,pharmacy,,,,,71332507,,,,819cd45a64bb4b33a6722c56f738a92c,,,,,,0,1,,2019/06/17 14:33:03,,,,,,,Teyvi-Angela,,,,,,,
,,319040639,way,12,,hospital,,,,,27827287,,,,9f71199f24c74934b2db02abb4d651a7,,,,,,0,2,no,2014/12/31 16:59:58,,,,,Aburaso Health Centre,,boute002,,,,,,,
-0.097619876716948,5.58834086819911,6732445513,node,9,,pharmacy,,,,,73589571,,,,cea393d80cd14e7197e3998ac3639383,,,,,,0,1,,2019/08/21 16:48:18,,,,,Mapok,,Enock4seth,,,,,,,
-0.217105582836012,5.63757189266971,7933833160,node,9,,pharmacy,,,,,91350567,,,,81dc943ce9b24c5ab6e0a0764c0ac048,,,,,,0,1,,2020/09/23 08:42:42,,,,,Midpoint Pharmacy,,Enock4seth,,,,,,,
-0.272046275929398,5.55268131843286,5287626001,node,9,,pharmacy,,,,,54681841,,,,e5d35a3ccf6949129b1ff57726e377dc,,,,,,0,1,,2017/12/16 14:45:36,,,,,Kaizen Pharma Limited,,Enock4seth,,,,,,,
-0.254770419117477,5.6600194675587,7204700917,node,9,,pharmacy,,,,,80872280,,,,4c746d0f63a34725aa8404f984c5feaa,,,,,,0,1,,2020/02/11 22:29:14,,,,,Love pharmacy,,pkodame,,,,,,,
-0.429557575442516,5.53346974490208,6950451591,node,9,,pharmacy,,,,,76682780,,,,2c0937f4e7c34c8190d2f91ecb8b1194,,,,,,0,1,,2019/11/06 07:42:16,,,,,Nhyira Pharmacy,,Captaingideon,,,,,,,
-0.105413537925727,5.58258057288117,6492032679,node,9,,pharmacy,,,,,70526493,,,,606b7f659f1a4c528c8e6696964b8e40,,,,,,0,1,,2019/05/22 19:01:04,,,,,Herbal Pharmacy,,mawutor,,,,,,,
-0.193481021103395,5.68295897634493,5881543451,node,12,,pharmacy,,,,,88697060,,,,e54cb72029ca4050b4ec4e67bbe09cae,,"Mo-Sa 07:00-21:30; Su 13:00-21:00",,,,0,3,,2020/07/29 20:08:31,,,,,Hobet Pharmacy,,Enock4seth,,,,,,,
-0.153952720108407,5.55805629766192,6917993313,node,9,,pharmacy,,,,,76239841,,,,54dcdc6340b54d2fb69e69cc567cc082,,,,,,0,1,,2019/10/26 10:37:58,,,,,Clinic Diagnostic Pharmacy,,Jwale,,,,,,,
-0.159765569959234,5.78934594709864,9132743820,node,9,,clinic,,,,,111876134,,,,a9b990fa31a84a56aee8eef139119f49,,,,,,0,1,,2021/09/29 16:34:18,,,,,Danfa Clinic,,mawutor,,,,,,,
-0.865781656167513,10.7263829729089,7190878321,node,9,,pharmacy,,,,,81683099,,,,80879aa94de949be9492cf65f674fb04,,,,,,0,2,,2020/03/02 13:31:19,,,,,,,mfbehrens99,,,,,pharmacy,,
-0.173964681573239,5.64126009770411,5235963521,node,12,,pharmacy,,,,,53893918,,,,6d46f9a469744d2a82b9cf0ebc7312de,,"Mo-Sa 07:00-22:00; Su 15:00-22:00",,,,0,1,,2017/11/18 08:17:29,,,,,Rhamshiv Pharmacy,,Enock4seth,,,,,,,
-0.231006131058962,5.59694137140738,7881392996,node,9,,pharmacy,,,,,90485056,,,,5ba894db22674b439e56179dbc8d32a2,,,,,,0,1,,2020/09/06 15:45:52,,,,,Nesta Pharmacy,,Enock4seth,,,,,,,
-0.106513830355311,5.61171623595038,7102234383,node,18,,pharmacy,,,,,79128112,,,,b912515e3aaf4a129ce844d0ff1dc58e,,,,,,0,1,,2020/01/02 19:35:00,,,,,Jim - Beck,,mawutor,yes,,,yes,pharmacy,,
-0.146290738598452,5.64579931736773,6528533857,node,9,,pharmacy,,,,,70992565,,,,be99237afb434e31a5744be13294ce8f,,,,,,0,1,,2019/06/06 14:34:27,,,,,Human Pharmacy,,Enock4seth,,,,,,,
-1.75571572492291,4.89355368239626,4458050665,node,9,,doctors,,,,,43062861,,,,d9a776542c764512bd1b5c452aefcc4f,,,,,,0,1,,2016/10/21 15:51:51,,,,,West End Clinic,,GO_OSM,,,,,,,
,,448577659,way,9,,doctors,,,,,43021969,,,,639b6614971d42408a5ba262949d001c,,,,,,0,1,,2016/10/19 23:02:44,,,,,Takorsdi High Street Clinic,,GO_OSM,,,,,,,
-0.070084067506457,5.62268596790966,6470868773,node,12,,pharmacy,,,,,70206442,,,,c8ebe930fb744f69aca5dfa1d3222ae1,,,,,,0,1,,2019/05/13 19:25:08,,,,,,,mawutor,,,,yes,pharmacy,,
-2.32623633467458,7.33524239379523,6503866987,node,9,,pharmacy,,,,,70660510,,,,cc80c18c79534e9b97afbe0ab4bffc2c,,,,,,0,1,,2019/05/27 12:43:48,,,,,Joe Benneth Pharmacy,,Deagar,,,,,,,
-0.257386243459877,5.56747361733446,6261963935,node,12,,clinic,,Dansoman Curve Road,,,66967285,,,,e06377eaaecf4271900b34d15aaca714,,,,,,0,1,,2019/02/06 15:25:38,,,,,Quantum Medical Centre and Eye Clinic,,Jay29,,,,,,,
-1.74040316129134,6.74592653964339,7494706785,node,9,,pharmacy,,,,,84842808,,,,682f7381dab24cd6a42c695ccf1353da,,,,,,0,1,,2020/05/07 16:18:45,,,,,Pearllane Pharmacy Ltd.,,magma18,,,,,,,
-0.808037216462594,9.42368468076381,6657452996,node,15,,pharmacy,,,,,72767126,,,,060e3aab88474bd19f6968ba34dc0286,,,,,,0,1,,2019/07/29 12:02:19,,,,,Naayas Medical Centre,,ickwmss,,,,yes,pharmacy,,
-0.086140105949511,5.60644686870131,5708784721,node,9,,pharmacy,,,,,60044745,,,,dd393c218bef4cf08de3c0beb5fb89cf,,,,,,0,1,,2018/06/21 13:25:02,,,,,Sing Praises,,mawutor,,,,,,,
,,980617212,way,27,,hospital,"dialysis;urology",Slater Avenue,Vamed Engineering,,110867362,,,,3a6f4650319a47a58deb9c8b1d38c426,,,,,,0,1,,2021/09/07 15:41:31,,,,Accra,Vamed Engineering Site office,,Monsterlailai,,,,,hospital,private,
,,154173029,way,15,,pharmacy,,,,,79394249,,,,6710c3e6e244461fb62bbfe288f83c45,,,,digitalglobe,,0,3,,2020/01/09 21:59:35,,,,,J. Y. Pharmacy,,mfbehrens99,,,,,pharmacy,,
,,627446418,way,12,,clinic,,,,,64673202,,,,277e32dcedfd4f9483b66bf825a95e76,,24/7,,,,0,3,,2018/11/19 21:29:27,,,,,Cross Care Clinic,,magma18,,,,,,,
,,820302480,way,9,,clinic,,,,,87238386,,,,569793ad0bab4ac5a9d9b79aceac5ad8,,,,,,0,1,,2020/06/28 00:06:58,,,,,Noyem chps compound,,Qwajo OSM,,,,,,,
,,713953896,way,9,,hospital,,,,,73383009,,,,6199e5909b3245d88976dbe658cad109,,,,,,0,2,,2019/08/15 15:06:08,,,,,Oda Government Hospital,,Kofi Sammy,,,,,,,
-0.177030614116035,5.74336106608908,7859194100,node,9,,pharmacy,,,,,90152490,,,,d3dad0d2de974388958c71283ce43659,,,,,,0,1,,2020/08/30 17:58:55,,,,,Modem Pharmacy Limited,,Enock4seth,,,,,,,
-1.64383743412409,6.72894279215711,6166883975,node,15,,pharmacy,,,,,65850065,,,,355c010e77f64c5fb8706476900c1399,,"Mo-Sa 08:00-21:30; Su 12:00-21:30",,,,0,2,,2018/12/28 18:54:40,,,,,Trekanet Pharmacy,,Sammyhawkrad,no,,,,,,
-2.33277111784574,7.32650803159328,6702602170,node,9,,pharmacy,,,,,73258372,,,,a7a304ab9c68493eb004cbdea9466e1f,,,,,,0,1,,2019/08/12 08:04:10,,,,,J&A Pharmacy,,GabiStone,,,,,,,
-0.844909040884829,9.45292805128878,6657453042,node,15,,pharmacy,,,,,72767126,,,,7c64d60f3e094fd8a42593d32277a2fe,,,,,,0,1,,2019/07/29 12:02:19,,,,,Salbelia Licenced Chemical Store,,ickwmss,,,,yes,pharmacy,,
-0.832234932734224,9.36365432842541,6657361524,node,15,,pharmacy,,,,,72765287,,,,bdbf36b1de1b4359be843e4b070f8955,,,,,,0,1,,2019/07/29 11:15:43,,,,,Alhaji Bisuomi,,ickwmss,,,,yes,pharmacy,,
-0.86727665241753,9.40446858100532,6643941879,node,15,,pharmacy,,,,,72607133,,,,b0be2f3004194a22b9dcf028de1963bd,,,,,,0,1,,2019/07/24 14:52:39,,,,,Faako Pharmacy,,ickwmss,,,,yes,pharmacy,,
-1.98112270325535,5.32860044100147,9153615070,node,9,,pharmacy,,,,,112193715,,,,9a83e70104d54e91b2d5a308ef296dcd,,,,,,0,1,,2021/10/07 03:30:15,,,,,Otonya Pharmacy,,GabiStone,,,,,,,
-0.850862706708966,9.40192475721119,1791548336,node,15,,hospital,,,,,79394835,,,,63b03159ebce4b7b9ae8f856ed06b5d4,,,,,,0,2,yes,2020/01/09 22:26:22,,,,,Tamale West Hospital,,mfbehrens99,,,,,hospital,,
,,786573050,way,12,,hospital,,,,,82930312,,,,00e0c21cc4614ce7a3f383015a47b82f,,,,,,0,1,,2020/04/01 14:50:19,,,,,Valco Hospital,,Jcasas1,,,,,hospital,,
-0.491467821024685,5.80144379940606,4891945821,node,12,,doctors,,,,,58924258,,,,b1f8d17b486b4d9396ed0a188f747d5f,,Mo-Sa 08:00-17:00,,,,0,3,,2018/05/13 13:22:03,,,,,Annat Medical Diagnostics Centre,,NATXTASY1,,,,,,,
-0.206492249399645,5.59103154293683,7814702658,node,9,,pharmacy,,,,,89440051,,,,ce033e0934f6481f8cc18971922bb4e6,,,,,,0,1,,2020/08/15 09:11:05,,,,,GAFAT pharmacy,,pkodame,,,,,,,
-0.256253513065019,6.09594003956977,6924791879,node,9,,pharmacy,,,,,76302463,,,,df0c5fca60324b01a81a9c207ea54e89,,,,,,0,1,,2019/10/28 14:26:13,,,,,Delight Pharmacy,,EricKay,,,,,,,
,,247224773,way,15,,hospital,,Linus Koffie Road,,,27903919,,,,897ee59e39ce426c92c066435a67d356,,,,,,0,6,yes,2015/01/04 08:02:11,,,,,Ketu South District Hospital,,Enock4seth,,,,,,,
-0.824770680320142,9.39564226932552,1799109618,node,15,,pharmacy,,Hospital Road,,,79394249,,,,dd5c95eadca84dd190bd1e6d959203b0,,,,,,0,2,,2020/01/09 21:59:35,,,,,Multi Pavum,,mfbehrens99,,,,,pharmacy,,
,,614488323,way,12,,pharmacy,,,,,61405592,,,,b6621651052440958ef3ab6ca04b32b0,,,,,,0,1,,2018/08/06 13:55:45,,,,,,,Ismail Yushaw,,,,yes,pharmacy,,
0.457605939037876,6.58379463218682,8202129317,node,12,,clinic,,SSNIT Road voradep Road,,,95427681,,,,a343a480294b4ce4938f959eacb988a8,,,,,,0,1,,2020/12/07 14:22:20,,,,,HOPE Health Center,,mawutor,,,,,,,
,,787116015,way,12,,hospital,,,,,82977955,,,,17c8c96ba48c421f96dd2a7d1722eae6,,,,,,0,1,,2020/04/02 11:35:51,,,,,Tarkwa Community Hospital,,Jcasas1,,,,,hospital,,
0.008924589997406,5.76693357620297,6095105352,node,21,,pharmacy,,,,,65107832,,,,2b6c18f6c42841c695ee24c9af7a7789,,Mo-Su 09:00-21:00,,,,0,2,,2018/12/02 22:53:38,,,,Tema,Supreme Total Care,,Essuanlive,,,,yes,pharmacy,,
-0.016462266877454,5.75109504814728,5051344421,node,9,,pharmacy,,,,,51343279,,,,ad28bffdc0704a999110f4f442702688,,,,,,0,1,,2017/08/22 13:47:31,,,,,Duet Pharmacy,,mawutor,,,,,,,
-0.122469537417402,5.67811188937776,5301563288,node,9,,pharmacy,,,,,54877216,,,,3a6a7dbdd2a8444f912e1dd0b2978408,,,,,,0,1,,2017/12/24 03:06:23,,,,,Pebs Pharmacy Limited,,Enock4seth,,,,,,,
-0.208391504839739,5.58366686753246,6198695885,node,9,,pharmacy,,,,,81084098,,,,33e61296b27e48cb9093f97819909185,,,,,,0,2,,2020/02/16 23:50:07,,,,,Chara Pharmacy,,Enock4seth,,,,,,,
-0.797934173291424,9.38273615009507,6628538145,node,15,,pharmacy,,,,,72393837,,,,f700f2807f61480286f45f0a9dea6e9a,,,,,,0,1,,2019/07/18 14:29:06,,,,,M & N Pharmacy,,ickwmss,,,,yes,pharmacy,,
-0.092573551911329,5.60304054707063,6743975908,node,6,,pharmacy,,,,,73717429,,,,0dde9fa21c9b4b3780137f18a41e8e56,,,,,,0,1,,2019/08/25 13:15:51,,,,,,,Enock4seth,,,,,,,
-0.275388643638848,6.08249429341299,5776863853,node,12,,clinic,,Densuano Street,,,60950483,,,,d46edbce470a46bd9d9266af298202d4,,,,,,0,1,,2018/07/22 12:01:07,,,,,Newlands Medical Centre,,magma18,,,,,,,
0.477317241635888,7.1567805272999,6715214855,node,9,,pharmacy,,,,,73405596,,,,51ecd969f5b74203bdcf216e5a411553,,,,,,0,1,,2019/08/16 09:05:53,,,,,EDPA Pharmacy,,Enock4seth,,,,,,,
0.06141944374474,5.7664769301181,6719795485,node,9,,pharmacy,,,,,73451392,,,,022dc5fd94604914980e4279bf0bff22,,,,,,0,1,,2019/08/17 20:40:12,,,,,pile box,,mawutor,,,,,,,
-2.77821068201484,5.28964797675448,7329467685,node,21,,pharmacy,,N1 Highway,Martin Ackah,,82622270,,,,801ffb9fd16c404e9d83b7f227c919af,,Mo-Sa 07:00-18:00,,,,0,1,,2020/03/25 17:48:23,,00233,,,St. Martin's Chemists,,stephen benzoate,,,,,,,
,,787191829,way,12,,hospital,,,,,82990334,,,,d34c0b892f0845fb8cfefd58606b3798,,,,,,0,1,,2020/04/02 15:59:28,,,,,Cedars Medical Center,,Jcasas1,,,,,hospital,,
-0.175352640919726,5.78183752205484,7869175836,node,9,,pharmacy,,,,,90315595,,,,ff0f1ef844be4c9c9b5a5384dd257b6c,,,,,,0,1,,2020/09/02 16:55:48,,,,,Mawuena Pharmacy,,Enock4seth,,,,,,,
-0.16191284591423,5.63770943970079,5726303123,node,9,,clinic,,,,,60256708,,,,796bb318ab214463821289c4cff3162e,,,,,,0,1,,2018/06/28 18:05:40,,,,,Quality Care,,mawutor,,,,,,,
0.489581642359354,6.98546557436447,8952061280,node,12,,clinic,,,,,109431128,,,,c573eda9edfb4604b0c274e242d89140,,,,,,0,2,,2021/08/09 22:39:46,,,,,"St. George Polyclinic, Liate",,Enock4seth,,,,,yes,,
,,625801430,way,15,,clinic,,,,,77586683,,,,68ede2c1002245aaa798f705fd06b838,,"Mo-Fr 08:00-17:00; PH off",,,,0,5,,2019/11/26 16:37:51,,,,,Oblogo Health Centre,,Sammyhawkrad,yes,,,,,,
,,788138476,way,12,,hospital,,,,,83094403,,,,d49b0e8fc10848c382eb927ec15c1025,,,,,,0,1,,2020/04/05 10:41:12,,,,,Zambrama Ghana Health Service,,Jcasas1,,,,,hospital,,
-0.185228031600701,5.55374699360235,7308441494,node,21,,hospital,,Reverend Richter Street,,,84088528,,,0302775259,19c34e53078f48579acf79e585a448fc,,,,,,0,2,,2020/04/25 03:37:27,,,,Accra,Osu Maternity Home Hospital,,Andy Sekoh,,,,,"birthing_center;doctor",,
-0.251486473273133,5.64942725651832,7927557097,node,9,,pharmacy,,,,,91212558,,,,4096bbfcbe534cdd96279d93f68e4dab,,,,,,0,1,,2020/09/21 08:25:58,,,,,Danslob Pharmacy Limited,,Enock4seth,,,,,,,
-0.915643251213851,9.42903644212106,7047185856,node,12,,pharmacy,,,,,79474897,,,,ca832c2be1464483835478a66fe7b981,,,,,,0,2,,2020/01/12 12:52:48,,,,,,,mfbehrens99,,,,yes,pharmacy,,
-2.32850104109301,7.33626322578274,5308353646,node,12,,pharmacy,,,,,54981741,,,,1cd6e3568ee541b49b7e58d4612a5b92,,,,,,0,1,,2017/12/28 12:27:55,,,,,Green Light Pharmacy,,Lawrence Aberba,,,,,pharmacy,,
-0.257548349467243,6.09699532117932,6481546822,node,9,,hospital,,,,,70372300,,,,8b47530b35b342f4bac7d642ba11b9a5,,,,,,0,1,,2019/05/17 19:55:29,,,,,Main Theatre,,EricKay,,,,,,,
-0.230775377264621,5.62169078454588,5969633908,node,15,,pharmacy,,,,,63352495,,,,118461e6038f4e5687b8053e2f3be9d8,,,,Open Cities Accra - Field Survey,,0,1,,2018/10/09 16:29:35,,,,Accra,Phersons Pharmacy,,Essuanlive,,,,,,,
,,787171744,way,12,,hospital,,,,,82987180,,,,ef749ba93c704486a4a2a14945e5b958,,,,,,0,1,,2020/04/02 14:44:36,,,,,Yentumi Boaitey Memorial Hospital,,Jcasas1,,,,,hospital,,
0.056349984886367,8.85821919681609,6548990403,node,6,,pharmacy,,,,,71735768,,,,de79f8b131664128b24aa8c4081686b5,,,,,,0,2,,2019/06/29 13:25:55,,,,,,,Enock4seth,,,,,,,
,,563750981,way,15,,hospital,,,government,,58728152,,,,ec1e1d37127a4890add0743e9fedee0a,,,,survey,,0,3,,2018/05/06 11:56:02,,,,,Apinto Government Hospital,,Enock4seth,,,,,,,
,,705186383,way,21,,,,,private_profit,,76679095,,,,f753042b37154d76a931456f021af70c,,,,Open Cities Accra / GARID- Field Survey,,0,2,no,2019/11/06 06:27:52,,,,Accra,,,blessednicky,,,,no,laboratory,,
-0.09356026955291,5.60789375282712,6747184248,node,9,,pharmacy,,,,,73770057,,,,4ea4be8dbfbf4358ad95dcacf00cc45b,,,,,,0,1,,2019/08/26 21:06:32,,,,,Glem Pharmacy,,Enock4seth,,,,,,,
,,277028141,way,9,,hospital,,,,,26002407,,,,49b7fe5cb37848e784955e94903e7782,,,,,,0,2,,2014/10/11 12:01:25,,,,,MBA Hospital,,GO_OSM,,,,,,,
0.988916424839005,5.90243894330536,7120536455,node,9,,pharmacy,,,,,79396465,,,,af886174472946e0b7b2bfd0700ac09d,,,,,,0,1,,2020/01/10 00:05:39,,,,,Riad,,Enock4seth,,,,,,,
-0.700495303270628,5.53168272314548,5535380932,node,6,,pharmacy,,,,,57885373,,,,8540f2dff2b1485a94da43a055d2b4f2,,,,,,0,1,,2018/04/07 08:08:29,,,,,,,Enock4seth,,,,,,,
-0.247606322656054,6.10606278021339,6372816494,node,9,,pharmacy,,,,,68705941,,,,f1ebe4658bba4a878020ea2a94142803,,,,,,0,1,,2019/03/30 18:14:46,,,,,Skycare Pharmacy,,EricKay,,,,,,,
-0.240749506764956,5.63532386623856,7182261015,node,9,,pharmacy,,,,,80493836,,,,96ef4f931b144d5eb07c59a03027f176,,,,,,0,1,,2020/02/03 18:11:16,,,,,Benalice,,Enock4seth,,,,,,,
-1.60405382035842,6.67994629333728,5355072423,node,9,,pharmacy,,,,,55662205,,,,b16974b7eb6344948cc310ad0411bd03,,,,,,0,1,,2018/01/22 18:03:32,,,,,Alpha Duo Pharma Ltd,,quophi_kombert,,,,,,,
-0.148063343481596,5.61947553135616,3745519657,node,9,,dentist,,,,,68198538,,,,1b262da07595479b828fe45c283d0850,,,,,,0,3,,2019/03/16 09:30:21,,,,,Platinum Dendist,,b-jazz-bot,,,,,,,
0.027771466921109,5.73079692850811,6031380950,node,9,,pharmacy,,,,,79010086,,,,3b148bd0834140599d094b904d83230a,,,,,,0,2,,2019/12/30 11:04:26,,,,,Rockwell,,Enock4seth,,,,,,,
,,787175812,way,15,,hospital,,,Ghana Health Service,,82987795,,,,25e996c195c1419b8622e093cd1427c2,,,,,,0,1,,2020/04/02 14:57:50,,,,,Peki Government Hospital,,Jcasas1,,,,,hospital,,
,,204590022,way,12,,hospital,,,,,16175994,,,,93c2a7b199e04f77be9b2d8ef0480233,,,,"Bing, visit",,0,3,,2013/05/18 06:20:27,,,,,Ambulant Station Bachabordo,,Eskendoerper,,,,,,,
,,590279173,way,9,,hospital,,,,,61539360,,,,10c286c8c4764fa38f489d524a8fc991,,,,,,0,2,,2018/08/10 13:49:53,,,,,County Hospital,,Sammyhawkrad,,,,,,,
,,935129816,way,15,,pharmacy,,,,,103589635,,,,6dcb0fc23d034b569b9cdfc7cb52e6b6,,,,,,0,1,,2021/04/25 19:44:18,,,,,Lexley Pharmacy,,uliwanne,,,,yes,pharmacy,,
0.615854762211256,6.00619575666224,3807057244,node,9,,clinic,,,,,34932359,,,,cdbd2ffe986e4a6baa0acd6ff68e9c2e,,,,,,0,1,,2015/10/28 18:02:55,,,,,Topview Diagnostic Center,,SeverinGeo,,,,,,,
-2.31470082425105,6.4562610417357,7755325222,node,24,,pharmacy,,Bibiani - Nyinahin - Kumasi Road,,,88540686,,,,793c2c93efc74b6ca3d6b4cdbff3c644,,"Mo-Sa 08:00-22:00, Su 14:00-22:00",,,,0,1,,2020/07/27 04:48:43,,,,BIBIANI,Jofas Pharmacy,,Adababu Godswill,,,,yes,pharmacy,,
,,665592937,way,21,,hospital,"general;maternity",,Private Hospital,,75927062,,,,ce90f4512e844174890a9eb352eafb52,,,,,,0,2,yes,2019/10/19 11:12:27,,,,,Divine Love Hospital,,Adababu Godswill,,,,,hospital,,
-0.147552801759304,5.56904564327465,6470857985,node,6,,clinic,,,,,70206295,,,,44bf37b662d341a49e3dfdf3443baf7d,,,,,,0,1,,2019/05/13 19:19:48,,,,,,,mawutor,,,,,,,
-0.174433313779645,5.63044056944969,4780055840,node,15,,clinic,,Maseru Avenue,,,47522793,,,,86098b7027004f2787b03ec88e42834e,,,,,,0,1,,2017/04/06 22:34:03,,,,Accra,Emmanuel Eye Clinic,,macabe5387,,,,,,,
,,786508244,way,15,,hospital,,,,,82920877,,,,612e53a425024df4872ec5876a14ec6e,,,,"survey;Bing",,0,1,,2020/04/01 11:40:27,,,,,Sogakope District Hospital,,Jcasas1,,,,,hospital,,
