X,Y,osm_id,osm_type,completeness,amenity,addr_street,operator,changeset_id,staff_doctors,contact_number,uuid,opening_hours,source,changeset_version,emergency,changeset_timestamp,health_amenity_type,addr_city,name,changeset_user,healthcare,operator_type,tag
-0.201294464,5.58208428,6960812174,node,30,clinic,Alhaji Mayaki Street,private_np,76855994,,,c89a7a8ec7da4e8fb54d5550292367f3,Mo-Fr 09:00-17:00,Open Cities Accra / GARID- Field Survey,1,no,09/11/2019 22:49,,Accra,Vision Clinic,EricKay,,,
,,532459266,way,21,hospital,,"Ministry of Health, Ghana",52915784,,,a1730cad5d7247c5a69cdc42e37ac74d,,,1,,14/10/2017 4:55,,Amasaman,Amasaman Hospital,Abraham Twum Barima,hospital,,
,,787651560,way,12,hospital,,,83048551,,,3bb9cf3689aa4020b8910c308d87a171,,,1,,03/04/2020 17:51,,,Amen Scientific Herbal and Alternative Medical Hospital,Jcasas1,hospital,,
-0.164569825,5.785142339,9132743817,node,9,pharmacy,,,111876134,,,affe60509bfd4353b516beda6eb3fa3b,,,1,,29/09/2021 16:34,,,Outbox Pharmacy,mawutor,,,
-0.850209673,10.78337698,6853310742,node,9,,,,77776113,,,344b75a2f8164f07917da55b8f022368,,,3,,01/12/2019 9:06,,,BDS Laboratories Ldt.,mfbehrens99,laboratory,,
-0.387183283,5.527980017,3830300488,node,9,pharmacy,,,35233813,,,a289a2178bcb43b682bc35957da23ece,,,1,,11/11/2015 7:58,,,Treasure Image Pharmacy,GO_OSM,,,
0.049156049,5.757004877,7095401440,node,6,pharmacy,,,79010262,,,b431860fdd264b479fd71881ae5b2b69,,,1,,30/12/2019 11:09,,,,Enock4seth,,,
-0.234728953,6.117753775,6256498497,node,9,pharmacy,,,66885732,,,9593cb09f3804439bc875c131d99fc53,,,1,,03/02/2019 20:29,,,Aboabo Drug Store,EricKay,,,
-0.157585437,5.633614126,4185262041,node,9,doctors,,,39309578,,,e57399f05c7f437a88007f9013db0ba1,,,1,,14/05/2016 11:39,,,Acacia Medical Centre,GO_OSM,,,
,,461407540,way,15,pharmacy,,,79612662,,,e2b8e81ec0ce401498998559f115e59e,,,2,,15/01/2020 15:29,,,Pharmacy,ickwmss,pharmacy,,
-0.206070556,5.658527824,7958938806,node,9,hospital,,,91769631,,,76951df578434469af7062ad751d620c,,,2,,30/09/2020 12:43,,,Medifem Multi-Specialist Hospital & Fertility Centre,Enock4seth,,,
,,786570172,way,12,hospital,,,82929720,,,d3bcf1c5c76c4a0391aad2656cfed377,,,1,,01/04/2020 14:37,,,Tanoso Health Center,Jcasas1,hospital,,
,,546664075,way,12,clinic,,,81396546,,,4adf02f89df34d11924008e940ec6e01,,Bing,3,,24/02/2020 9:07,,,Cathedral Clinic and Lab Limited,Dan023,,,
,,788124542,way,15,hospital,,,83092861,,,83726f5996f74082b3043fdf673117d8,24-Jul,,1,,05/04/2020 9:39,,,Abuakwa Health Center,Jcasas1,hospital,,
0.426862543,7.053825192,8917516454,node,9,hospital,,,107932236,,,020df6991ea840bcb4ef6a0ee20004f6,,,1,,13/07/2021 20:02,,,Dr Grace Momfi Eye Hospital,AwezGeo,,,
,,459562807,way,12,hospital,,,55184941,,,57aac6c6f9c548449ab9e3dee2aa6e40,,Bing 9/2/2010-9/17/2016,2,,05/01/2018 11:59,,,Valley View University Hospital,Enock4seth,,,
-1.046969234,10.447105,1919300474,node,12,clinic,,,13149566,,,66347f42d48e4baca48d2b18c79df405,,"MVP,Columbia University",1,,17/09/2012 21:29,,,Kpasinkpe Health Centre,sherpashaky,,,
-0.196914835,5.690269169,6703755509,node,12,pharmacy,,,81839040,,,e6ea0f7ff6ac44bd907afc98fc8fe560,Mo-Sa 6:30-22:00;  Su 12:30-21:00,,2,,05/03/2020 21:03,,,Tap Pharmacy,Sammyhawkrad,,,
-0.061331852,5.63900545,6673302845,node,9,pharmacy,,,72924534,,,19a1f230fdbc4c63b78c7876228dc1fc,,,1,,02/08/2019 6:34,,,Lemon,Teyvi-Angela,,,
-0.036258311,5.683380921,4286172893,node,9,clinic,,,40523539,,,6ba43b8a9450481facc293c26c06da83,,,1,,06/07/2016 15:26,,,Dar-bem Clinic,Joshua Amudzi,,,
,,970442689,way,9,hospital,,,109161673,,,a7de9e65f7f043c486853d376affbc5f,,,1,,04/08/2021 19:18,,,Adidome Hospital,Enock4seth,,,
-0.081217917,5.598392698,5714073662,node,15,pharmacy,Accra-Ashaiman Road,,70532434,,,d81966543c2549bea2d79ba6adefe541,"Mo-Su 07:30-14:00, 21:00-21:00",,2,,22/05/2019 22:30,,,Pill Point,mawutor,,,
,,851999247,way,15,hospital,,,91574912,,,c0e20eba48c747dab5027bf880512c4a,,,1,,27/09/2020 9:07,,Half-Assini,Half-Assini Government Hospital,Enock4seth,hospital,,
-2.785428423,7.586237981,5732276423,node,18,clinic,Sampa - Berekum(Benneh Road),St. Mary’s Hospital,82764776,,,609aaa3d684349618fbbf8ce1202dfe8,Mo-Fr 09:00-17:00,,2,,28/03/2020 21:33,,,St. Mary’s Eye Clinic,Enock4seth,,,
-0.828772452,10.78718999,6853284073,node,15,pharmacy,,,82358167,,,67ab6f0804034500851eefa0b9969f89,,,4,,18/03/2020 17:45,,,Cecilia S. Azabu,mfbehrens99,pharmacy,,
,,403277948,way,9,doctors,,,64787222,,,e8ca162df3f5453cac10f5aebd417120,,,2,,22/11/2018 16:06,,,Faith Medical Services,Essuanlive,,,
,,487527494,way,9,clinic,,,47936284,,,223e66751ab14aaba71ceec527b2f521,,,2,,19/04/2017 12:01,,,Clinic,BharataHS,,,
-1.579209273,6.684516023,8916511637,node,12,clinic,,,107908752,,,39b2adcd287f472e93768ed2256b94df,,,1,,13/07/2021 12:10,,,Bomso Clinic,Heleti Edmund,clinic,,
,,787198923,way,12,hospital,,,82991232,,,5e499703284c4d2b9233d69a0243658b,,,1,,02/04/2020 16:19,,,Atibie Government Hospital,Jcasas1,hospital,,
-0.335211209,5.511024768,7775298236,node,9,pharmacy,,,88811599,,,3691e557f2304851bddbc504f4be753e,,,1,,01/08/2020 10:09,,,Licensed Over the Counter,Teyvi-Angela,,,
-0.232591736,5.570934421,5955240783,node,6,pharmacy,,,63207001,,,69e3808ce1a34956811498e59d2ee4cd,,,1,,04/10/2018 19:10,,,,Enock4seth,,,
0.658106595,6.55278159,8201474520,node,6,clinic,,,95410660,,,b04d806a12e0448086f313a7a7b464d0,,,1,,07/12/2020 9:51,,,,mawutor,,,
-2.327474258,7.343151139,5308402797,node,15,clinic,,Doctor Asare,55349061,,,576d7e32939a47fd8c8bebda2c04787e,,,2,,11/01/2018 11:16,,,Healthlane Clinic,Enock4seth,clinic,,
-0.18654793,5.566233179,1896543297,node,30,dentist,Asafoatse Odweni Lane,,84102965,,242747988,4c59712633c64f81b758033d604966d3,"Mo, We-Fr 09:00-16:00; Tu 09:00-16:30; Sa 09:00-14:00",,3,,25/04/2020 12:17,,Accra,Spaes Dental Clinic,Enock4seth,clinic;dentist,private,
-0.208320426,5.581816646,6198608186,node,9,pharmacy,,,81084098,,,9bffa1f9cc6f45d9a9289c1a6210003f,,,2,,16/02/2020 23:50,,,Emmasel Pharmacy,Enock4seth,,,
-0.02800222,5.694284436,4327136889,node,9,clinic,,,41114251,,,1b4bf856abe84097b04038aca8d2c56b,,,1,,29/07/2016 17:16,,,St. Mina Clinic,Joshua Amudzi,,,
-2.02679167,7.088624758,7574477905,node,9,pharmacy,,,85999548,,,74df377368174a5e90436b539c4c7a2b,,,1,,31/05/2020 6:47,,,Presben Pharmacy Limited,magma18,,,
-0.17215176,5.692742418,4400511291,node,9,pharmacy,,,50623040,,,5c5a1b862d8f484e9b20d569e00617b1,,,2,,27/07/2017 15:26,,,Telad Pharmacy,Enock4seth,,,
,,788124254,way,33,hospital,Jones Nelson Road,,85031884,,0302 683 388,bb672c44fe7e4475a3ec909f8b99c778,24-Jul,,2,,11/05/2020 14:54,operating_theater,Accra,C&J Medicare Hospital,Andy Sekoh,clinic;doctor;hospital;laboratory,private,
-0.155024849,5.646444221,6349309485,node,12,pharmacy,La Bawaleshi Road,,71006008,,,310d49c327bb47c994052c4ec46a69a3,,,2,,06/06/2019 23:36,,,Med Aid Pharmacy,Enock4seth,,,
-1.397147379,6.849652843,4595157289,node,9,pharmacy,,,44987649,,,338777b965b64ca2ab30d7d2173ff607,,,1,,07/01/2017 20:27,,,St.DOMINIC,fremekeke km,,,
-2.499795458,10.06522943,8957052844,node,6,pharmacy,,,108757219,,,48b02d2e685642df8b5a72cb1f3ab0f5,,,1,,28/07/2021 12:05,,,,mfbehrens99,,,
-0.28588966,5.688652133,6352738040,node,9,clinic,,,68382647,,,cbf9bd3c6f3b44f283312fa030665426,,,1,,21/03/2019 17:51,,,St Moses Clinic,Rebecca H,,,
,,786238578,way,12,hospital,,,82877371,,,dc08846f456540b3abdde8a82b4b0487,,,1,,31/03/2020 14:54,,,St. John of God Hospital,Jcasas1,hospital,,
-0.237316028,5.615844742,6279110349,node,30,pharmacy,Tienyo Street,private_profit,77595082,,,f888cceb3fab40b891f54c24c86614e7,Mo-Sa 07:00-22:00; Su 14:00-22:00,Open Cities Accra / GARID- Field Survey,2,no,26/11/2019 20:22,,Accra,Adonai Grace Pharmacy,magma18,,,
-0.072001428,5.613089024,6919099377,node,9,pharmacy,,,76252953,,,80966517b57b4a91bf6771573f2b2c42,,,1,,26/10/2019 21:12,,,The Mall Pharmacy,Enock4seth,,,
-1.756857508,4.896513835,7751989786,node,9,pharmacy,,,88526699,,,bc0c9c0420944846b8a83fb3cff3c586,,,1,,26/07/2020 16:48,,,Western Chemicals,pkodame,,,
,,785921045,way,15,hospital,,,82833969,,,411d655be9164a23b12809acac2986a6,,,1,yes,30/03/2020 16:17,,,Kabsad Scientific Hospital,Jcasas1,hospital,,
,,597939156,way,12,hospital,,,83092523,,,38b3b6af506a43d28ec10249f8b01061,,,2,,05/04/2020 9:25,,,SSNIT Mother and Child,Jcasas1,hospital,,
,,443765697,way,9,hospital,,,45245361,,,101339b6595d4eb2adcfe2b31e61be5e,,,2,,17/01/2017 15:15,,,Tema Polyclinic,profeben,,,
-0.254554837,5.576905941,9041902863,node,9,pharmacy,,,110359971,,,0edf5cd3135b4fd99035955bb59e3d6e,,,1,,27/08/2021 21:39,,,ADD Pharma,pkodame,,,
-0.216829818,5.59648439,8070168590,node,9,hospital,,,93356217,,,61ec0728b2c9463e916fc48891a09468,,,1,,01/11/2020 0:44,,,Citadel Hospital,pkodame,,,
-2.515870356,6.804743779,6788165080,node,9,pharmacy,Nana Boakye Avenue,,81222052,,,f0970ed1fc3b44b685850002d502b661,,,2,,19/02/2020 13:05,,,,magma18,,,
,,786245429,way,12,hospital,,,82878298,,,985ba77331324ea98e42ce6e28c769a3,,,1,,31/03/2020 15:20,,,Presbyterian Primary Health Center,Jcasas1,hospital,,
-0.112532624,5.598213074,6743972962,node,9,pharmacy,,,73717575,,,3d0fa25395d74ef7b9b6d09382f251bf,,,1,,25/08/2019 13:23,,,Frankiz,Enock4seth,,,
-2.019542581,5.569534895,4851957897,node,9,clinic,,,48653615,,,0a8ea28cb25245dfaecc9a622df9cf7d,,,1,,13/05/2017 16:23,,,Bogoso Clinic,Enock4seth,,,
-0.245701451,5.609215998,5965868710,node,18,pharmacy,Teiku Baah Street,,67385378,,,b116151ae8fc484d849419f96f1a1977,,Open Cities Accra - Field Survey,2,,20/02/2019 10:14,,Accra,Revman Pharmacy,Michris,,,
-0.23507303,5.599081355,5959485082,node,9,pharmacy,,,63238185,,,e7ef477fd92f4212baac7d7fac889ea6,,,1,,05/10/2018 17:38,,,Pharma Solutions,Enock4seth,,,
,,700860068,way,12,hospital,,,71787501,,,175a7b2acdd44fc1a3901d9695a7a13a,,,1,,01/07/2019 14:27,,,Municipal hospital,Nicholacious,hospital,,
-2.327187765,7.335966423,6503866985,node,9,pharmacy,,,70660510,,,ec7f25078ea649d98d630bd1c7acf30d,,,1,,27/05/2019 12:43,,,Mossay Pharmacy,Deagar,,,
,,711090001,way,15,,Mallam Suraqa Street,,79124576,,,eaf00089ac0f4ad7bdcdd44478b13771,,Open Cities Accra / GARID- Field Survey,3,,02/01/2020 17:48,,Accra,,thetornado76,laboratory,,
-0.125962528,5.59702913,6753546541,node,9,pharmacy,,,73845465,,,2a1d1d17d54b4574a985bc0c85bd67a1,,,1,,28/08/2019 14:32,,,Jeck?? Pharmacy,Enock4seth,,,
-1.278321747,5.153648832,8219542117,node,9,clinic,,,95680194,,,baab992de70f43998cfdcc8c51627dfd,,,1,,11/12/2020 12:02,,,CCTU Clinic,pkodame,,,
-1.933134883,7.391119932,6535918726,node,6,clinic,,,71082007,,,c0425fa83b5342e69eb18a861992c1f3,,,1,,09/06/2019 21:53,,,,Enock4seth,,,
-0.137982429,5.659982168,7680295224,node,9,pharmacy,,,87505912,,,dcc26196a6ad44c3bd756e4e5b119356,,,1,,03/07/2020 13:23,,,Patrick Boakye Godmyeth Over the Counter MedicineSeller,AwezGeo,,,
-1.246729181,5.113112858,6610013524,node,9,pharmacy,,,72182088,,,1d4209b059a14e5ebfb0f1e884ee244a,,,1,,12/07/2019 13:44,,,N. O. Armah - Agyemang chemical store,pkodame,,,
,,787187388,way,18,hospital,Sampa - Berekum(Benneh Road),,82989525,,,933aadd70dcf4c99aec72d5f687a6d5e,24-Jul,,1,,02/04/2020 15:41,,,St. Maryâ€™s Hospital,Jcasas1,hospital,,
-0.865770844,9.412145063,6643941875,node,15,pharmacy,,,72607133,,,91a8c55a78fd4d1a815d3b5e5a676985,,,1,,24/07/2019 14:52,,,Xerion Chemist,ickwmss,pharmacy,,
0.483185747,6.603707687,6553299076,node,6,pharmacy,,,71332507,,,819cd45a64bb4b33a6722c56f738a92c,,,1,,17/06/2019 14:33,,,,Teyvi-Angela,,,
,,319040639,way,12,hospital,,,27827287,,,9f71199f24c74934b2db02abb4d651a7,,,2,no,31/12/2014 16:59,,,Aburaso Health Centre,boute002,,,
-0.097619877,5.588340868,6732445513,node,9,pharmacy,,,73589571,,,cea393d80cd14e7197e3998ac3639383,,,1,,21/08/2019 16:48,,,Mapok,Enock4seth,,,
-0.217105583,5.637571893,7933833160,node,9,pharmacy,,,91350567,,,81dc943ce9b24c5ab6e0a0764c0ac048,,,1,,23/09/2020 8:42,,,Midpoint Pharmacy,Enock4seth,,,
-0.272046276,5.552681318,5287626001,node,9,pharmacy,,,54681841,,,e5d35a3ccf6949129b1ff57726e377dc,,,1,,16/12/2017 14:45,,,Kaizen Pharma Limited,Enock4seth,,,
-0.254770419,5.660019468,7204700917,node,9,pharmacy,,,80872280,,,4c746d0f63a34725aa8404f984c5feaa,,,1,,11/02/2020 22:29,,,Love pharmacy,pkodame,,,
-0.429557575,5.533469745,6950451591,node,9,pharmacy,,,76682780,,,2c0937f4e7c34c8190d2f91ecb8b1194,,,1,,06/11/2019 7:42,,,Nhyira Pharmacy,Captaingideon,,,
-0.105413538,5.582580573,6492032679,node,9,pharmacy,,,70526493,,,606b7f659f1a4c528c8e6696964b8e40,,,1,,22/05/2019 19:01,,,Herbal Pharmacy,mawutor,,,
-0.193481021,5.682958976,5881543451,node,12,pharmacy,,,88697060,,,e54cb72029ca4050b4ec4e67bbe09cae,Mo-Sa 07:00-21:30; Su 13:00-21:00,,3,,29/07/2020 20:08,,,Hobet Pharmacy,Enock4seth,,,
-0.15395272,5.558056298,6917993313,node,9,pharmacy,,,76239841,,,54dcdc6340b54d2fb69e69cc567cc082,,,1,,26/10/2019 10:37,,,Clinic Diagnostic Pharmacy,Jwale,,,
-0.15976557,5.789345947,9132743820,node,9,clinic,,,111876134,,,a9b990fa31a84a56aee8eef139119f49,,,1,,29/09/2021 16:34,,,Danfa Clinic,mawutor,,,
-0.865781656,10.72638297,7190878321,node,9,pharmacy,,,81683099,,,80879aa94de949be9492cf65f674fb04,,,2,,02/03/2020 13:31,,,,mfbehrens99,pharmacy,,
-0.173964682,5.641260098,5235963521,node,12,pharmacy,,,53893918,,,6d46f9a469744d2a82b9cf0ebc7312de,Mo-Sa 07:00-22:00; Su 15:00-22:00,,1,,18/11/2017 8:17,,,Rhamshiv Pharmacy,Enock4seth,,,
-0.231006131,5.596941371,7881392996,node,9,pharmacy,,,90485056,,,5ba894db22674b439e56179dbc8d32a2,,,1,,06/09/2020 15:45,,,Nesta Pharmacy,Enock4seth,,,
-0.10651383,5.611716236,7102234383,node,18,pharmacy,,,79128112,,,b912515e3aaf4a129ce844d0ff1dc58e,,,1,,02/01/2020 19:35,,,Jim - Beck,mawutor,pharmacy,,
-0.146290739,5.645799317,6528533857,node,9,pharmacy,,,70992565,,,be99237afb434e31a5744be13294ce8f,,,1,,06/06/2019 14:34,,,Human Pharmacy,Enock4seth,,,
-1.755715725,4.893553682,4458050665,node,9,doctors,,,43062861,,,d9a776542c764512bd1b5c452aefcc4f,,,1,,21/10/2016 15:51,,,West End Clinic,GO_OSM,,,
,,448577659,way,9,doctors,,,43021969,,,639b6614971d42408a5ba262949d001c,,,1,,19/10/2016 23:02,,,Takorsdi High Street Clinic,GO_OSM,,,
-0.070084068,5.622685968,6470868773,node,12,pharmacy,,,70206442,,,c8ebe930fb744f69aca5dfa1d3222ae1,,,1,,13/05/2019 19:25,,,,mawutor,pharmacy,,
-2.326236335,7.335242394,6503866987,node,9,pharmacy,,,70660510,,,cc80c18c79534e9b97afbe0ab4bffc2c,,,1,,27/05/2019 12:43,,,Joe Benneth Pharmacy,Deagar,,,
-0.257386243,5.567473617,6261963935,node,12,clinic,Dansoman Curve Road,,66967285,,,e06377eaaecf4271900b34d15aaca714,,,1,,06/02/2019 15:25,,,Quantum Medical Centre and Eye Clinic,Jay29,,,
-1.740403161,6.74592654,7494706785,node,9,pharmacy,,,84842808,,,682f7381dab24cd6a42c695ccf1353da,,,1,,07/05/2020 16:18,,,Pearllane Pharmacy Ltd.,magma18,,,
-0.808037216,9.423684681,6657452996,node,15,pharmacy,,,72767126,,,060e3aab88474bd19f6968ba34dc0286,,,1,,29/07/2019 12:02,,,Naayas Medical Centre,ickwmss,pharmacy,,
-0.086140106,5.606446869,5708784721,node,9,pharmacy,,,60044745,,,dd393c218bef4cf08de3c0beb5fb89cf,,,1,,21/06/2018 13:25,,,Sing Praises,mawutor,,,
,,980617212,way,27,hospital,Slater Avenue,Vamed Engineering,110867362,,,3a6f4650319a47a58deb9c8b1d38c426,,,1,,07/09/2021 15:41,,Accra,Vamed Engineering Site office,Monsterlailai,hospital,private,
,,154173029,way,15,pharmacy,,,79394249,,,6710c3e6e244461fb62bbfe288f83c45,,digitalglobe,3,,09/01/2020 21:59,,,J. Y. Pharmacy,mfbehrens99,pharmacy,,
,,627446418,way,12,clinic,,,64673202,,,277e32dcedfd4f9483b66bf825a95e76,24-Jul,,3,,19/11/2018 21:29,,,Cross Care Clinic,magma18,,,
,,820302480,way,9,clinic,,,87238386,,,569793ad0bab4ac5a9d9b79aceac5ad8,,,1,,28/06/2020 0:06,,,Noyem chps compound,Qwajo OSM,,,
,,713953896,way,9,hospital,,,73383009,,,6199e5909b3245d88976dbe658cad109,,,2,,15/08/2019 15:06,,,Oda Government Hospital,Kofi Sammy,,,
-0.177030614,5.743361066,7859194100,node,9,pharmacy,,,90152490,,,d3dad0d2de974388958c71283ce43659,,,1,,30/08/2020 17:58,,,Modem Pharmacy Limited,Enock4seth,,,
-1.643837434,6.728942792,6166883975,node,15,pharmacy,,,65850065,,,355c010e77f64c5fb8706476900c1399,Mo-Sa 08:00-21:30; Su 12:00-21:30,,2,,28/12/2018 18:54,,,Trekanet Pharmacy,Sammyhawkrad,,,
-2.332771118,7.326508032,6702602170,node,9,pharmacy,,,73258372,,,a7a304ab9c68493eb004cbdea9466e1f,,,1,,12/08/2019 8:04,,,J&A Pharmacy,GabiStone,,,
-0.844909041,9.452928051,6657453042,node,15,pharmacy,,,72767126,,,7c64d60f3e094fd8a42593d32277a2fe,,,1,,29/07/2019 12:02,,,Salbelia Licenced Chemical Store,ickwmss,pharmacy,,
-0.832234933,9.363654328,6657361524,node,15,pharmacy,,,72765287,,,bdbf36b1de1b4359be843e4b070f8955,,,1,,29/07/2019 11:15,,,Alhaji Bisuomi,ickwmss,pharmacy,,
-0.867276652,9.404468581,6643941879,node,15,pharmacy,,,72607133,,,b0be2f3004194a22b9dcf028de1963bd,,,1,,24/07/2019 14:52,,,Faako Pharmacy,ickwmss,pharmacy,,
-1.981122703,5.328600441,9153615070,node,9,pharmacy,,,112193715,,,9a83e70104d54e91b2d5a308ef296dcd,,,1,,07/10/2021 3:30,,,Otonya Pharmacy,GabiStone,,,
-0.850862707,9.401924757,1791548336,node,15,hospital,,,79394835,,,63b03159ebce4b7b9ae8f856ed06b5d4,,,2,yes,09/01/2020 22:26,,,Tamale West Hospital,mfbehrens99,hospital,,
,,786573050,way,12,hospital,,,82930312,,,00e0c21cc4614ce7a3f383015a47b82f,,,1,,01/04/2020 14:50,,,Valco Hospital,Jcasas1,hospital,,
-0.491467821,5.801443799,4891945821,node,12,doctors,,,58924258,,,b1f8d17b486b4d9396ed0a188f747d5f,Mo-Sa 08:00-17:00,,3,,13/05/2018 13:22,,,Annat Medical Diagnostics Centre,NATXTASY1,,,
-0.206492249,5.591031543,7814702658,node,9,pharmacy,,,89440051,,,ce033e0934f6481f8cc18971922bb4e6,,,1,,15/08/2020 9:11,,,GAFAT pharmacy,pkodame,,,
-0.256253513,6.09594004,6924791879,node,9,pharmacy,,,76302463,,,df0c5fca60324b01a81a9c207ea54e89,,,1,,28/10/2019 14:26,,,Delight Pharmacy,EricKay,,,
,,247224773,way,15,hospital,Linus Koffie Road,,27903919,,,897ee59e39ce426c92c066435a67d356,,,6,yes,04/01/2015 8:02,,,Ketu South District Hospital,Enock4seth,,,
-0.82477068,9.395642269,1799109618,node,15,pharmacy,Hospital Road,,79394249,,,dd5c95eadca84dd190bd1e6d959203b0,,,2,,09/01/2020 21:59,,,Multi Pavum,mfbehrens99,pharmacy,,
,,614488323,way,12,pharmacy,,,61405592,,,b6621651052440958ef3ab6ca04b32b0,,,1,,06/08/2018 13:55,,,,Ismail Yushaw,pharmacy,,
0.457605939,6.583794632,8202129317,node,12,clinic,SSNIT Road voradep Road,,95427681,,,a343a480294b4ce4938f959eacb988a8,,,1,,07/12/2020 14:22,,,HOPE Health Center,mawutor,,,
,,787116015,way,12,hospital,,,82977955,,,17c8c96ba48c421f96dd2a7d1722eae6,,,1,,02/04/2020 11:35,,,Tarkwa Community Hospital,Jcasas1,hospital,,
0.00892459,5.766933576,6095105352,node,21,pharmacy,,,65107832,,,2b6c18f6c42841c695ee24c9af7a7789,Mo-Su 09:00-21:00,,2,,02/12/2018 22:53,,Tema,Supreme Total Care,Essuanlive,pharmacy,,
-0.016462267,5.751095048,5051344421,node,9,pharmacy,,,51343279,,,ad28bffdc0704a999110f4f442702688,,,1,,22/08/2017 13:47,,,Duet Pharmacy,mawutor,,,
-0.122469537,5.678111889,5301563288,node,9,pharmacy,,,54877216,,,3a6a7dbdd2a8444f912e1dd0b2978408,,,1,,24/12/2017 3:06,,,Pebs Pharmacy Limited,Enock4seth,,,
-0.208391505,5.583666868,6198695885,node,9,pharmacy,,,81084098,,,33e61296b27e48cb9093f97819909185,,,2,,16/02/2020 23:50,,,Chara Pharmacy,Enock4seth,,,
-0.797934173,9.38273615,6628538145,node,15,pharmacy,,,72393837,,,f700f2807f61480286f45f0a9dea6e9a,,,1,,18/07/2019 14:29,,,M & N Pharmacy,ickwmss,pharmacy,,
-0.092573552,5.603040547,6743975908,node,6,pharmacy,,,73717429,,,0dde9fa21c9b4b3780137f18a41e8e56,,,1,,25/08/2019 13:15,,,,Enock4seth,,,
-0.275388644,6.082494293,5776863853,node,12,clinic,Densuano Street,,60950483,,,d46edbce470a46bd9d9266af298202d4,,,1,,22/07/2018 12:01,,,Newlands Medical Centre,magma18,,,
0.477317242,7.156780527,6715214855,node,9,pharmacy,,,73405596,,,51ecd969f5b74203bdcf216e5a411553,,,1,,16/08/2019 9:05,,,EDPA Pharmacy,Enock4seth,,,
0.061419444,5.76647693,6719795485,node,9,pharmacy,,,73451392,,,022dc5fd94604914980e4279bf0bff22,,,1,,17/08/2019 20:40,,,pile box,mawutor,,,
-2.778210682,5.289647977,7329467685,node,21,pharmacy,N1 Highway,Martin Ackah,82622270,,,801ffb9fd16c404e9d83b7f227c919af,Mo-Sa 07:00-18:00,,1,,25/03/2020 17:48,,,St. Martin's Chemists,stephen benzoate,,,
,,787191829,way,12,hospital,,,82990334,,,d34c0b892f0845fb8cfefd58606b3798,,,1,,02/04/2020 15:59,,,Cedars Medical Center,Jcasas1,hospital,,
-0.175352641,5.781837522,7869175836,node,9,pharmacy,,,90315595,,,ff0f1ef844be4c9c9b5a5384dd257b6c,,,1,,02/09/2020 16:55,,,Mawuena Pharmacy,Enock4seth,,,
-0.161912846,5.63770944,5726303123,node,9,clinic,,,60256708,,,796bb318ab214463821289c4cff3162e,,,1,,28/06/2018 18:05,,,Quality Care,mawutor,,,
0.489581642,6.985465574,8952061280,node,12,clinic,,,109431128,,,c573eda9edfb4604b0c274e242d89140,,,2,,09/08/2021 22:39,,,"St. George Polyclinic, Liate",Enock4seth,yes,,
,,625801430,way,15,clinic,,,77586683,,,68ede2c1002245aaa798f705fd06b838,Mo-Fr 08:00-17:00; PH off,,5,,26/11/2019 16:37,,,Oblogo Health Centre,Sammyhawkrad,,,
,,788138476,way,12,hospital,,,83094403,,,d49b0e8fc10848c382eb927ec15c1025,,,1,,05/04/2020 10:41,,,Zambrama Ghana Health Service,Jcasas1,hospital,,
-0.185228032,5.553746994,7308441494,node,21,hospital,Reverend Richter Street,,84088528,,302775259,19c34e53078f48579acf79e585a448fc,,,2,,25/04/2020 3:37,,Accra,Osu Maternity Home Hospital,Andy Sekoh,birthing_center;doctor,,
-0.251486473,5.649427257,7927557097,node,9,pharmacy,,,91212558,,,4096bbfcbe534cdd96279d93f68e4dab,,,1,,21/09/2020 8:25,,,Danslob Pharmacy Limited,Enock4seth,,,
-0.915643251,9.429036442,7047185856,node,12,pharmacy,,,79474897,,,ca832c2be1464483835478a66fe7b981,,,2,,12/01/2020 12:52,,,,mfbehrens99,pharmacy,,
-2.328501041,7.336263226,5308353646,node,12,pharmacy,,,54981741,,,1cd6e3568ee541b49b7e58d4612a5b92,,,1,,28/12/2017 12:27,,,Green Light Pharmacy,Lawrence Aberba,pharmacy,,
-0.257548349,6.096995321,6481546822,node,9,hospital,,,70372300,,,8b47530b35b342f4bac7d642ba11b9a5,,,1,,17/05/2019 19:55,,,Main Theatre,EricKay,,,
-0.230775377,5.621690785,5969633908,node,15,pharmacy,,,63352495,,,118461e6038f4e5687b8053e2f3be9d8,,Open Cities Accra - Field Survey,1,,09/10/2018 16:29,,Accra,Phersons Pharmacy,Essuanlive,,,
,,787171744,way,12,hospital,,,82987180,,,ef749ba93c704486a4a2a14945e5b958,,,1,,02/04/2020 14:44,,,Yentumi Boaitey Memorial Hospital,Jcasas1,hospital,,
0.056349985,8.858219197,6548990403,node,6,pharmacy,,,71735768,,,de79f8b131664128b24aa8c4081686b5,,,2,,29/06/2019 13:25,,,,Enock4seth,,,
,,563750981,way,15,hospital,,government,58728152,,,ec1e1d37127a4890add0743e9fedee0a,,survey,3,,06/05/2018 11:56,,,Apinto Government Hospital,Enock4seth,,,
,,705186383,way,21,,,private_profit,76679095,,,f753042b37154d76a931456f021af70c,,Open Cities Accra / GARID- Field Survey,2,no,06/11/2019 6:27,,Accra,,blessednicky,laboratory,,
-0.09356027,5.607893753,6747184248,node,9,pharmacy,,,73770057,,,4ea4be8dbfbf4358ad95dcacf00cc45b,,,1,,26/08/2019 21:06,,,Glem Pharmacy,Enock4seth,,,
